Slow Cooker Taco Soup
http://allrecipes.com/recipe/70343/slow-cooker-chicken-taco-soup/
3,,chicken breasts
1,,onion
1,cn,chili beans
1,cn,corn
1,cn,black beans
1,cn,tomato sauce
1,btl,beer
2,cn,diced tomatoes with green chilies
1,pk,taco seasoning
1,pk,cheddar cheese
1,tbs,sour cream
1,bag,tortilla chips
