Grilled Salmon and Polenta
http://www.foodnetwork.com/recipes/food-network-kitchen/grilled-salmon-and-polenta-3812243
4,,salmon fillets
1,tube,polenta
1,tbs,chives
3,cp,grape tomatoes
2,tbs,olive oil
3,,garlic cloves
1,tbs,salt
.5,tsp,thyme
.25,cp,white wine
