Slow Cooker Pot Roast
http://www.cozi.com/recipes/family-favorite-slow-cooker-pot-roast/
1,,beef roast
1,tbs,salt
1,tbs,pepper
1,btl,soy sauce
1,,onion
3,,carrots
4,,potatoes
.25,cp,water
